external_id,store_id,brand,name,lat,lng,address,city,state,zip,country,phone_number,time_zone,dma,status,website_url,geofence_radius
207,207,Aeropostale,RIVERTOWN AEROPOSTALE,42.882292,-85.754969,RIVERTOWN CROSSING,GRANDVILLE,MI,49418,USA,,America/New_York,,,,
458,458,Aeropostale,WESTSHORE (MI) AEROPOSTAL,42.815456,-86.087411,WESTSHORE MALL,HOLLAND,MI,49424,USA,,America/New_York,,,,
341,341,Aeropostale,THE LAKES AEROPOSTALE,43.150106,-86.205865,THE LAKES MALL,MUSKEGON,MI,49444,USA,,America/New_York,,,,
289,289,Aeropostale,WOODLAND AEROPOSTALE,42.912523,-85.58884,WOODLAND MALL,GRAND RAPIDS,MI,49512,USA,,America/New_York,,,,
454,454,Aeropostale,GRAND TRAVERSE AEROPOSTA,44.723515,-85.636202,GRAND TRAVERSE,TRAVERSE CITY,MI,49684,USA,,America/New_York,,,,
374,374,Aeropostale,NORTH GRAND AEROPOSTALE,42.04957,-93.620649,NORTH GRAND MALL,AMES,IA,50010,USA,,America/Chicago,,,,
649,649,Aeropostale,JORDAN CREEK AEROPOSTALE,41.568902,-93.809188,JORDAN CREEK,DES MOINES,IA,50266,USA,,America/Chicago,,,,
554,554,Aeropostale,VALLEY WEST AEROPOSTALE,41.59548,-93.751726,VALLEY WEST MALL,WEST DES MOINES,IA,50266,USA,,America/Chicago,,,,
266,266,Aeropostale,MERLE HAY AEROPOSTALE,41.629611,-93.697772,MERLE HAY MALL,DES MOINES,IA,50310,USA,,America/Chicago,,,,
388,388,Aeropostale,COLLEGE SQUARE AEROPOSTAL,42.512772,-92.432168,COLLEGE SQUARE MALL,CEDAR FALLS,IA,50613,USA,,America/Chicago,,,,
568,568,Aeropostale,SOUTHERN HILLS AEROPOSTAL,42.448119,-96.350015,SOUTHERN HILLS MALL,SIOUX CITY,IA,51106,USA,,America/Chicago,,,,
556,556,Aeropostale,BLUFFS AEROPOSTALE,41.246732,-95.824638,MALL OF THE BLUFFS,COUNCIL BLUFFS,IA,51503,USA,,America/Chicago,,,,
281,281,Aeropostale,KENNEDY MALL AEROPOSTALE,42.495155,-90.718809,KENNEDY MALL,DUBUQUE,IA,52002,USA,,America/Chicago,,,,
440,440,Aeropostale,CORAL RIDGE AEROPOSTALE,41.691093,-91.608436,CORAL RIDGE MALL,CORALVILLE,IA,52241,USA,,America/Chicago,,,,
613,613,Aeropostale,WILLIAMSBURG AEROPOSTALE,41.689871,-92.005497,TANGER WILLIAMSBURG,WILLIAMSBURG,IA,52361,USA,,America/Chicago,,,,
757,757,Aeropostale,LINDALE AEROPOSTALE,42.02315,-91.627016,LINDALE MALL,CEDAR RAPIDS,IA,52402,USA,,America/Chicago,,,,
353,353,Aeropostale,NORTH PARK AEROPOSTALE,41.56023,-90.577088,NORTH PARK,DAVENPORT,IA,52806,USA,,America/Chicago,,,,
380,380,Aeropostale,BROOKFIELD AEROPOSTALE,43.060482,-88.098539,BROOKFIELD SQUARE,BROOKFIELD,WI,53005,USA,,America/Chicago,,,,
616,616,Aeropostale,JOHNSON CREEK AEROPOSTALE,43.08984,-88.762447,JOHNSON CREEK OUTLETS,JOHNSON CREEK,WI,53038,USA,,America/Chicago,,,,
522,522,Aeropostale,SOUTHRIDGE AEROPOSTALE,42.948495,-88.008384,SOUTHRIDGE MALL,GREENDALE,WI,53129,USA,,America/Chicago,,,,
509,509,Aeropostale,PLEASANT PRAIRIE AEROPOST,42.514184,-87.951163,PRIME OUTLETS AT PLEASANT,KENOSHA,WI,53158,USA,,America/Chicago,,,,
858,858,Aeropostale,BAYSHORE AEROPOSTALE,43.122612,-87.914357,BAYSHORE,GLENDALE,WI,53217,USA,,America/Chicago,,,,
318,318,Aeropostale,MAYFAIR AEROPOSTALE,43.064663,-88.047636,MAYFAIR MALL,WAUWATOSA,WI,53226,USA,,America/Chicago,,,,
393,393,Aeropostale,REGENCY AEROPOSTALE,42.697386,-87.848526,REGENCY MALL,RACINE,WI,53406,USA,,America/Chicago,,,,
460,460,Aeropostale,JANESVILLE AEROPOSTALE,42.712651,-89.001425,JANESVILLE MALL,JANESVILLE,WI,53545,USA,,America/Chicago,,,,
644,644,Aeropostale,EAST TOWNE AEROPOSTALE,43.122356,-89.305848,EAST TOWNE MALL,MADISON,WI,53704,USA,,America/Chicago,,,,
392,392,Aeropostale,WEST TOWNE (WI) AEROPOSTA,43.05639,-89.50386,WEST TOWNE MALL,MADISON,WI,53719,USA,,America/Chicago,,,,
1073,1073,Aeropostale,WISCONSIN DELLS AERO,43.575655,-89.785096,WISCONSIN DELLS OUTLET,BARABOO,WI,53913,USA,,America/Chicago,,,,
544,544,Aeropostale,BAY PARK AEROPOSTALE,44.485759,-88.063294,BAY PARK SQUARE,GREEN BAY,WI,54304,USA,,America/Chicago,,,,
366,366,Aeropostale,WAUSAU AEROPOSTALE,44.958973,-89.628037,WAUSAU MALL,WAUSAU,WI,54403,USA,,America/Chicago,,,,
549,549,Aeropostale,VALLEY VIEW AEROPOS 00549,43.867844,-91.197132,VALLEY VIEW MALL,LACROSSE,WI,54601,USA,,America/Chicago,,,,
340,340,Aeropostale,OAKWOOD AEROPOSTALE,44.775099,-91.437562,OAKWOOD MALL,EAU CLAIRE,WI,54701,USA,,America/Chicago,,,,
905,905,Aeropostale,OSHKOSH AEROPOSTALE,43.983706,-88.583302,OUTLET SHOPPES @ OSHKOSH,OSHKOSH,WI,54904,USA,,America/Chicago,,,,
546,546,Aeropostale,FOX RIVER AEROPOSTALE,44.273028,-88.469748,FOX RIVER MALL,APPLETON,WI,54913,USA,,America/Chicago,,,,
767,767,Aeropostale,FOREST AEROPOSTALE,43.784451,-88.475395,FOREST MALL,FOND DU LAC,WI,54935,USA,,America/Chicago,,,,
244,244,Aeropostale,MAPLEWOOD AEROPOSTALE,45.031621,-93.018124,MAPLEWOOD MALL,MAPLEWOOD,MN,55109,USA,,America/Chicago,,,,
848,848,Aeropostale,ROSEDALE AEROPOSTALE,45.014006,-93.169571,ROSEDALE SHOPPING CENTER,MINNEAPOLIS,MN,55113,USA,,America/Chicago,,,,
742,742,Aeropostale,WOODBURY (MN) AEROPOSTALE,44.945599,-92.921873,WOODBURY LAKES,WOODBURY,MN,55125,USA,,America/Chicago,,,,
651,651,Aeropostale,ALBERTVILLE AEROPOSTALE,45.244605,-93.663397,ALBERTVILLE PREMIUM OUTLE,ALBERTVILLE,MN,55301,USA,,America/Chicago,,,,
564,564,Aeropostale,RIDGEDALE AEROPOSTALE,44.970438,-93.435674,RIDGEDALE CENTER,MINNETONKA,MN,55305,USA,,America/Chicago,,,,
250,250,Aeropostale,BURNSVILLE AEROPOSTALE,44.74531,-93.29249,BURNSVILLE CENTER,BURNSVILLE,MN,55306,USA,,America/Chicago,,,,
369,369,Aeropostale,EDEN PRARIE AEROPOSTALE,44.854148,-93.429835,EDEN PRARIE MALL,EDEN PRAIRIE,MN,55344,USA,,America/Chicago,,,,
542,542,Aeropostale,ARBOR LAKES AEROPOSTALE,45.09406,-93.438853,THE SHOPPES @ ARBOR LAKES,MAPLE GROVE,MN,55369,USA,,America/Chicago,,,,
204,204,Aeropostale,MALLOFAMERICA AEROPOSTALE,44.855382,-93.242698,MALL OF AMERICA,BLOOMINGTON,MN,55425,USA,,America/Chicago,,,,
303,303,Aeropostale,NORTHTOWN AEROPOSTALE,45.128221,-93.259313,NORTHTOWN MALL,BLAINE,MN,55434,USA,,America/Chicago,,,,
703,703,Aeropostale,SOUTHDALE AEROPOSTALE,44.882508,-93.322018,SOUTHDALE CENTER,EDINA,MN,55435,USA,,America/Chicago,,,,
955,955,Aeropostale,RIVERDALE AEROPOSTALE,45.201002,-93.353438,RIVERDALE VILLAGE,COON RAPIDS,MN,55448,USA,,America/Chicago,,,,
265,265,Aeropostale,MILLER HILL AEROPOSTALE,46.806662,-92.160992,MILLER HILL MALL,DELUTH,MN,55811,USA,,America/Chicago,,,,
474,474,Aeropostale,APACHE AEROPOSTALE,44.006191,-92.479148,APACHE MALL,ROCHESTER,MN,55901,USA,,America/Chicago,,,,
300,300,Aeropostale,RIVER HILLS AEROPOSTALE,44.170476,-93.952014,RIVER HILLS MALL,MANKATO,MN,56001,USA,,America/Chicago,,,,
450,450,Aeropostale,CROSSROADS (MN) AEROPOSTA,45.553452,-94.209201,CROSSROADS CENTER,ST. CLOUD,MN,56301,USA,,America/Chicago,,,,
567,567,Aeropostale,EMPIRE AEROPOSTALE,43.508,-96.77741,EMPIRE MALL,SIOUX FALLS,SD,57106,USA,,America/Chicago,,,,
598,598,Aeropostale,RUSHMORE AEROPOSTALE,44.106561,-103.207985,RUSHMORE MALL,RAPID CITY,SD,57701,USA,,America/Chicago,,,,
604,604,Aeropostale,WEST ACRES AEROPOSTALE,46.861591,-96.846555,WEST ACRES MALL,FARGO,ND,58103,USA,,America/Chicago,,,,
547,547,Aeropostale,COLUMBIA (ND) AEROPOSTALE,47.893123,-97.0712,COLUMBIA MALL,GRAND FORKS,ND,58201,USA,,America/Chicago,,,,
525,525,Aeropostale,KIRKWOOD AEROPOSTALE,46.80034,-100.7845,KIRKWOOD MALL,BISMARK,ND,58504,USA,,America/Chicago,,,,
586,586,Aeropostale,DAKOTA SQUARE AEROPOSTALE,48.20422,-101.310601,DAKOTA SQUARE,MINOT,ND,58701,USA,,America/Chicago,,,,
760,760,Aeropostale,RIMROCK AEROPOSTALE,45.764612,-108.576247,RIMROCK MALL,BILLINGS,MT,59102,USA,,America/Denver,,,,
974,974,Aeropostale,GALLATIN AEROPOSTALE,45.672247,-111.075007,GALLETIN VALLEY MALL,BOZEMAN,MT,59718,USA,,America/Denver,,,,
883,883,Aeropostale,SOUTHGATE AEROPOSTALE,46.843985,-114.025069,SOUTHGATE MALL,MISSOULA,MT,59801,USA,,America/Denver,,,,
992,992,Aeropostale,S BARRINGTON AEROPOSTALE,42.071914,-88.180122,ARBORETUM OF S BARRINGTON,SOUTH BARRINGTON,IL,60010,USA,,America/Chicago,,,,
1120,1120,Aeropostale,FASHION OUTLET CHICAGO,41.975693,-87.86609,5520 ROSE STREET,ROSEMONT,IL,60018,USA,,America/Chicago,,,,
810,810,Aeropostale,GURNEE MILLS AEROPOSTALE,42.383375,-87.95531,GURNEE MILLS,GURNEE,IL,60031,USA,,America/Chicago,,,,
142,142,Aeropostale,HAWTHORN AEROPOSTALE,42.241049,-87.950688,HAWTHORN CENTER MALL,VERNON HILLS,IL,60061,USA,,America/Chicago,,,,
1069,1069,Aeropostale,OLD ORCHARD AEROPOSTALE,42.058923,-87.747634,4999 OLD ORCHARD CENTER,SKOKIE,IL,60077,USA,,America/Chicago,,,,
659,659,Aeropostale,ALGONQUIN AEROPOSTALE,42.148674,-88.335707,ALGONQUIN COMMONS,ALGONQUIN,IL,60102,USA,,America/Chicago,,,,
143,143,Aeropostale,STRATFORD AEROPOSTALE,41.950668,-88.112507,STRATFORD SQUARE MALL,BLOOMINGDALE (BSS),IL,60108,USA,,America/Chicago,,,,
361,361,Aeropostale,SPRING HILL AEROPOSTALE,42.100456,-88.296808,SPRING HILL MALL,WEST DUNDEE,IL,60118,USA,,America/Chicago,,,,
521,521,Aeropostale,GENEVA AEROPOSTALE,41.893691,-88.343627,GENEVA COMMONS,GENEVA,IL,60134,USA,,America/Chicago,,,,
516,516,Aeropostale,HUNTLEY AEROPOSTALE,42.122848,-88.42655,PRIME OUTLETS AT HUNTLEY,HUNTLEY,IL,60142,USA,,America/Chicago,,,,
478,478,Aeropostale,YORKTOWN AEROPOSTALE,41.839799,-88.010977,YORKTOWN CENTER,LOMBARD,IL,60148,USA,,America/Chicago,,,,
146,146,Aeropostale,WOODFIELD AEROPOSTALE,42.045436,-88.036857,WOODFIELD MALL,SCHAUMBURG,IL,60173,USA,,America/Chicago,,,,
255,255,Aeropostale,CHARLESTOWN AEROPOSTALE,41.921475,-88.263982,CHARLESTOWN MALL,SAINT CHARLES,IL,60174,USA,,America/Chicago,,,,
41,41,Aeropostale,RIVER OAKS AEROPOSTALE,41.597876,-87.554211,RIVER OAKS CENTER,CALUMET CITY,IL,60409,USA,,America/Chicago,,,,
332,332,Aeropostale,CHICAGO RIDGE AEROPOSTALE,41.715016,-87.784314,CHICAGO RIDGE MALL,CHICAGO RIDGE,IL,60415,USA,,America/Chicago,,,,
449,449,Aeropostale,LOUIS JOLIET AEROPOSTALE,41.57951,-88.163169,LOUIS JOLIET MALL,LOUIS JOLIET,IL,60431,USA,,America/Chicago,,,,
904,904,Aeropostale,BOLINGBROOK AEROPOSTALE,41.720247,-88.044711,PROMENADE AT BOLINGBROOK,BOLINGBROOK,IL,60440,USA,,America/Chicago,,,,
198,198,Aeropostale,ORLAND AEROPOSTALE,41.618465,-87.843623,ORLAND SQUARE,ORLAND PARK,IL,60462,USA,,America/Chicago,,,,
3992,3992,Aeropostale,CHICAGO OUTLET AERO PS,41.8013909,-88.2735157,CHICAGO PREMIUM OUTLETS,AURORA,IL,60502,USA,,America/Chicago,,,,
147,147,Aeropostale,FOX VALLEY AEROPOSTALE,41.76063,-88.21304,FOX VALLEY CENTER,AURORA,IL,60504,USA,,America/Chicago,,,,
719,719,Aeropostale,CHICAGO AEROPOSTALE,41.801295,-88.277914,CHICAGO PREMIUM OUTLETS,AURORA,IL,60504,USA,,America/Chicago,,,,
845,845,Aeropostale,OAKBROOK AEROPOSTALE,41.85363,-87.95195,OAKBROOK CENTER,OAKBROOK,IL,60523,USA,,America/Chicago,,,,
946,946,Aeropostale,BURR RIDGE AEROPOSTALE,41.752255,-87.91246,BURR RIDGE TOWN CENTER,BURR RIDGE,IL,60527,USA,,America/Chicago,,,,
1101,1101,Aeropostale,NORTH RIVERSIDE AEROPOSTA,41.850269,-87.810186,7501 WEST CERMAK ROAD,NORTH RIVERSIDE,IL,60546,USA,,America/Chicago,,,,
996,996,Aeropostale,WATER TOWER AEROPOSTALE,41.897907,-87.624071,WATER TOWER PLACE,CHICAGO,IL,60611,USA,,America/Chicago,,,,
1082,1082,Aeropostale,HARLEM IRVING AEROPOSTALE,41.964363,-87.817671,HARLEM IRVING PLAZA,NORRIDGE,IL,60706,USA,,America/Chicago,,,,
1034,1034,Aeropostale,NORTHFIELD AEROPOSTALE,41.173731,-87.851306,NORTHFIELD SQUARE,BOURBONNAIS,IL,60914,USA,,America/Chicago,,,,
314,314,Aeropostale,CHERRYVALE AEROPOSTALE,42.241188,-88.974962,CHERRYVALE MALL,ROCKFORD,IL,61112,USA,,America/Chicago,,,,
354,354,Aeropostale,STHPARK (IL) AEROPOSTALE,41.468597,-90.507003,SOUTHPARK MALL,MOLINE,IL,61265,USA,,America/Chicago,,,,
364,364,Aeropostale,NORTHWOODS (IL) AEROPOSTA,40.740074,-89.625873,NORTHWOODS MALL,PEORIA,IL,61613,USA,,America/Chicago,,,,
669,669,Aeropostale,GRANDE PRAIRIE AEROPOSTAL,40.776656,-89.674978,SHOPPES AT GRANDE PRAIRIE,PEORIA,IL,61615,USA,,America/Chicago,,,,
275,275,Aeropostale,EASTLAND (IL) AEROPOSTALE,40.488132,-88.956332,EASTLAND MALL,BLOOMINGTON,IL,61701,USA,,America/Chicago,,,,
216,216,Aeropostale,MARKET PLACE AEROPOSTALE,40.140055,-88.245039,MARKET PLACE MALL,CHAMPAIGNE,IL,61820,USA,,America/Chicago,,,,
1096,1096,Aeropostale,TANGER OUTLETS TUSCOLA,39.78789,-88.26942,D400 TUSCOLA BLVD,TUSCOLA,IL,61953,USA,,America/Chicago,,,,
315,315,Aeropostale,ST CLAIR AEROPOSTALE,38.59465,-89.982544,ST CLAIR SQUARE,FAIRVIEW HEIGHTS,IL,62208,USA,,America/Chicago,,,,
920,920,Aeropostale,HICKORY (IL) AEROPOSTALE,39.920923,-88.958343,HICKORY POINT,FORSYTH,IL,62535,USA,,America/Chicago,,,,
319,319,Aeropostale,WHITE OAKS AEROPOSTALE,39.764195,-89.70354,WHITE OAKS MALL,SPRINGFIELD,IL,62704,USA,,America/Chicago,,,,
451,451,Aeropostale,UNIVERSITY (IL) AEROPOSTA,37.730983,-89.192056,UNIVERSITY MALL,CARBONDALE,IL,62901,USA,,America/Chicago,,,,
245,245,Aeropostale,CHESTERFIELD (MO) AEROPOS,38.650507,-90.565388,CHESTERFIELD MALL,CHESTERFIELD,MO,63017,USA,,America/Chicago,,,,
636,636,Aeropostale,ST LOUIS MILLS AEROPOSTAL,38.785945,-90.416002,ST. LOUIS MILLS,HAZELWOOD,MO,63042,USA,,America/Chicago,,,,
270,270,Aeropostale,NRTHWEST PLZA AEROPOSTALE,38.732786,-90.402531,NORTHWEST PLAZA,ST ANNE,MO,63074,USA,,America/Chicago,,,,
714,714,Aeropostale,ST LOUIS GALLERIA AERO,38.636065,-90.34733,ST LOUIS GALLERIA,RICHMOND HEIGHTS,MO,63117,USA,,America/Chicago,,,,
253,253,Aeropostale,CRESTWOOD AEROPOSTALE,38.560031,-90.378645,CRESTWOOD PLAZA,CRESTWOOD,MO,63126,USA,,America/Chicago,,,,
308,308,Aeropostale,SOUTH COUNTY AEROPOSTALE,38.50496,-90.334264,SOUTH COUNTY MALL,SAINT LOUIS,MO,63129,USA,,America/Chicago,,,,
950,950,Aeropostale,WEST COUNTY AEROPOSTALE,38.602834,-90.448236,WEST COUNTY MALL,DES PERES (MBCCID),MO,63131,USA,,America/Chicago,,,,
1010,1010,Aeropostale,MEADOWS (MO) AEROPOSTALE,38.781026,-90.790972,THE MEADOWS,LAKE SAINT LOUIS,MO,63367,USA,,America/Chicago,,,,
254,254,Aeropostale,MID RIVERS AEROPOSTALE,38.79716,-90.620404,MID RIVERS,SAINT PETERS (CDD87),MO,63376,USA,,America/Chicago,,,,
461,461,Aeropostale,WEST PARK AEROPOSTALE,37.299087,-89.574309,WEST PARK MALL,CAPE GIRARDEAU,MO,63703,USA,,America/Chicago,,,,
306,306,Aeropostale,INDPNDNCE-MO AEROPOSTALE,39.047155,-94.36036,INDEPENDENCE MALL,INDEPENDENCE (CDD86),MO,64055,USA,,America/Chicago,,,,
43,43,Aeropostale,LYCOMING AEROPOSTALE,41.243298,-76.828292,LYCOMING MALL,PENNSDALE,PA,64057,USA,,America/New_York,,,,
672,672,Aeropostale,ZONA ROSA AEROPOSTALE,39.250959,-94.6627,ZONA ROSA,KANSAS CITY,MO,64153,USA,,America/Chicago,,,,
469,469,Aeropostale,NORTHPARK (MO) AEROPOSTAL,37.091068,-94.476985,NORTHPARK MALL,JOPLIN,MO,64801,USA,,America/Chicago,,,,
687,687,Aeropostale,OSAGE BEACH AEROPOSTALE,38.146497,-92.624925,OSAGE BEACH PREMIUM OUTLT,OSAGE BEACH,MO,65065,USA,,America/Chicago,,,,
530,530,Aeropostale,COLUMBIA (MO) AEROPOSTALE,38.965862,-92.374211,COLUMBIA MALL,COLUMBIA,MO,65203,USA,,America/Chicago,,,,
830,830,Aeropostale,BRANSON LNDG AEROPOSATLE,36.646407,-93.215521,BRANSON LANDING,BRANSON (BHIRFCID),MO,65616,USA,,America/Chicago,,,,
599,599,Aeropostale,BRANSON AEROPOSTALE,36.643858,-93.264421,TANGER BRANSON,BRANSON (BHIRFCID),MO,65616,USA,,America/Chicago,,,,
638,638,Aeropostale,BATTLEFIELD AEROPOSTALE,37.16346,-93.262774,BATTLEFIELD MALL,SPRINGFIELD,MO,65804,USA,,America/Chicago,,,,
443,443,Aeropostale,GREAT PLAINS AEROPOSTALE,38.85468,-94.825783,GREAT MALL OF GREAT PLAIN,OLATHE,KS,66061,USA,,America/Chicago,,,,
772,772,Aeropostale,VILLAGE WEST AEROPOSTALE,39.12577,-94.82922,LEGENDS AT VILLAGE WEST,KANSAS CITY (KANTD),KS,66111,USA,,America/Chicago,,,,
940,940,Aeropostale,TOWN CENTER AEROPOSTALE,38.916405,-94.64411,TOWN CENTER PLAZA,LEAWOOD,KS,66211,USA,,America/Chicago,,,,
867,867,Aeropostale,OAK PARK AEROPOSTALE,38.956472,-94.717753,OAK PARK MALL,OVERLAND PARK OVET2,KS,66214,USA,,America/Chicago,,,,
376,376,Aeropostale,MANHATTAN-KS AEROPOSTALE,39.17736,-96.558748,MANHATTAN TOWN CENTER,MANHATTAN,KS,66502,USA,,America/Chicago,,,,
311,311,Aeropostale,WEST RIDGE AEROPOSTALE,39.033733,-95.762055,WEST RIDGE MALL,TOPEKA,KS,66604,USA,,America/Chicago,,,,
398,398,Aeropostale,TOWNE EAST AEROPOSTALE,37.679745,-97.247993,TOWNE EAST SQUARE,WICHITA,KS,67207,USA,,America/Chicago,,,,
558,558,Aeropostale,TOWNE WEST (KS) AEROPOSTA,37.673672,-97.39575,TOWNE WEST SQUARE,WICHITA,KS,67209,USA,,America/Chicago,,,,
971,971,Aeropostale,SHADOW LAKE AEROPOSTALE,41.137184,-96.029104,SHADOW LAKE MALL,PAPILLON,NE,68046,USA,,America/Chicago,,,,
292,292,Aeropostale,WEST ROADS AEROPOSTALE,41.264497,-96.066951,WEST ROADS MALL,OMAHA,NE,68114,USA,,America/Chicago,,,,
345,345,Aeropostale,CROSS ROADS AEROPOSTALE,41.25975,-96.026923,CROSS ROADS MALL,OMAHA,NE,68144,USA,,America/Chicago,,,,
700,700,Aeropostale,OAK VIEW AEROPOSTALE,41.22913,-96.138447,OAK VIEW MALL,OMAHA,NE,68144,USA,,America/Chicago,,,,
358,358,Aeropostale,GATEWAY (NE) AEROPOSTALE,40.813745,-96.636904,GATEWAY MALL,LINCOLN,NE,68505,USA,,America/Chicago,,,,
350,350,Aeropostale,SOUTH POINTE AEROPOSTALE,40.742888,-96.678802,SOUTH POINTE,LINCOLN,NE,68516,USA,,America/Chicago,,,,
733,733,Aeropostale,LAKESIDE (LA) AEROPOSTALE,30.00365,-90.156534,LAKESIDE MALL,METAIRIE,LA,70002,USA,,America/Chicago,,,,
999,999,Aeropostale,OAKWOOD AERO,29.92243,-90.040394,OAKWOOD CENTER,GRETNA,LA,70056,USA,,America/Chicago,,,,
524,524,Aeropostale,ESPLANADE AEROPOSTALE,30.02022,-90.247771,ESPLANADE,KENNER,LA,70065,USA,,America/Chicago,,,,
631,631,Aeropostale,SOUTHLAND (LA) AEROPOSTAL,29.633756,-90.758034,SOUTHLAND MALL,HOUMA,LA,70364,USA,,America/Chicago,,,,
1042,1042,Aeropostale,PREMIER AEROPOSTALE,30.392361,-90.084605,PREMIER CENTER,MANDEVILLE,LA,70448,USA,,America/Chicago,,,,
776,776,Aeropostale,NORTHSHORE (LA) AEROPOSTA,30.30772,-89.82564,NORTHSHORE SQUARE,SLIDELL,LA,70460,USA,,America/Chicago,,,,
596,596,Aeropostale,ACADIANA AEROPOSTALE,30.174458,-92.078007,ACADIANA MALL,LAFAYETTE,LA,70503,USA,,America/Chicago,,,,
803,803,Aeropostale,PRIEN LAKE AEROPOSTALE,30.198268,-93.22863,PRIEN LAKE MALL,LAKE CHARLES,LA,70601,USA,,America/Chicago,,,,
847,847,Aeropostale,GONZALES AEROPOSTALE,30.21212,-90.951295,GONZALES OUTLET CENTER,GONZALES,LA,70737,USA,,America/Chicago,,,,
630,630,Aeropostale,CORTANA AEROPOSTALE,30.458698,-91.089111,CORTANA MALL,BATON ROUGE,LA,70815,USA,,America/Chicago,,,,
299,299,Aeropostale,MALL OF LA AEROPOSTALE,30.387726,-91.083474,MALL OF LOUISIANA,BATON ROUGE,LA,70836,USA,,America/Chicago,,,,
635,635,Aeropostale,ST VINCENT AEROPOSTALE,32.479816,-93.752888,MALL AT ST. VINCENT,SHREVEPORT,LA,71104,USA,,America/Chicago,,,,
827,827,Aeropostale,PIERRE BOSSIER AEROPOSTAL,32.528659,-93.705927,PIERRE BOSSIER MALL,BOSSIER,LA,71111,USA,,America/Chicago,,,,
479,479,Aeropostale,PECANLAND AEROPOSTALE,32.500325,-92.060553,PECANLAND MALL,MONROE,LA,71203,USA,,America/Chicago,,,,
724,724,Aeropostale,ALEXANDRIA AEROPOSTALE,31.279921,-92.463062,ALEXANDRIA MALL,ALEXANDRIA,LA,71301,USA,,America/Chicago,,,,
820,820,Aeropostale,HOT SPRINGS AEROPOSTALE,34.450557,-93.079356,HOT SPRINGS MALL,HOT SPRINGS,AR,71913,USA,,America/Chicago,,,,
1025,1025,Aeropostale,MCCAIN AEROPOSTALE,34.790947,-92.228438,MCCAIN MALL,N LITTLE ROCK,AR,72116,USA,,America/Chicago,,,,
330,330,Aeropostale,PARK PLAZA AEROPOSTALE,34.7523,-92.341586,PARK PLAZA MALL,LITTLE ROCK,AR,72205,USA,,America/Chicago,,,,
1021,1021,Aeropostale,CHENAL AEROPOSTALE,34.767444,-92.457035,PROMENADE AT CHENAL,LITTLE ROCK,AR,72223,USA,,America/Chicago,,,,
828,828,Aeropostale,TURTLE CREEK (AR) AEROPOS,35.821148,-90.667958,MALL AT TURTLE CREEK,JONESBORO,AR,72401,USA,,America/Chicago,,,,
693,693,Aeropostale,NORTHWEST (AR) AEROPOSTAL,36.12974,-94.14604,NORTHWEST ARKANSAS MALL,FAYETTEVILLE,AR,72703,USA,,America/Chicago,,,,
876,876,Aeropostale,PINNACLE HILLS AEROPOSTAL,36.30609,-94.17896,PINNACLE HILLS PROMENADE,ROGERS,AR,72758,USA,,America/Chicago,,,,
444,444,Aeropostale,CENTRAL MALL AEROPOSTALE,35.363942,-94.375034,CENTRAL MALL,FORT SMITH,AR,72903,USA,,America/Chicago,,,,
650,650,Aeropostale,SOONER AEROPOSTALE,35.218478,-97.492005,SOONER FASHION MALL,NORMAN,OK,73072,USA,,America/Chicago,,,,
448,448,Aeropostale,PENN SQUARE AEROPOSTALE,35.523051,-97.546238,PENN SQUARE MALL,OKLAHOMA CITY,OK,73118,USA,,America/Chicago,,,,
997,997,Aeropostale,OKLAHOMA FACTORY SHOPS,35.464153,-97.650111,7628 W RENO AVE,OKLAHOMA CITY,OK,73127,USA,,America/Chicago,,,,
557,557,Aeropostale,QUAIL SPRINGS AEROPOSTALE,35.609783,-97.55904,QUAIL SPRINGS,OKLAHOMA CITY,OK,73134,USA,,America/Chicago,,,,
801,801,Aeropostale,CENTRAL AEROPOSTALE,34.605171,-98.390611,CENTRAL MALL,LAWTON,OK,73501,USA,,America/Chicago,,,,
584,584,Aeropostale,WOODLAND HILLS AEROPOSTAL,36.061932,-95.886303,WOODLAND HILLS MALL,TULSA,OK,74133,USA,,America/Chicago,,,,
523,523,Aeropostale,TULSA AEROPOSTALE,36.103937,-95.922263,TULSA PROMENADE,TULSA,OK,74135,USA,,America/Chicago,,,,
914,914,Aeropostale,SHAWNEE AEROPOSTALE,35.385699,-96.929731,SHAWNEE MALL,SHAWNEE,OK,74804,USA,,America/Chicago,,,,
936,936,Aeropostale,ALLEN AEROPOSTALE,33.129944,-96.661543,ALLEN PREMIUM OUTLETS,ALLEN,TX,75013,USA,,America/Chicago,,,,
823,823,Aeropostale,STONEBRIAR AEROPOSTALE,33.101152,-96.805809,STONEBRIAR MALL,FRISCO,TX,75034,USA,,America/Chicago,,,,
770,770,Aeropostale,FIREWHEEL AEROPOSTALE,32.95301,-96.611212,FIREWHEEL TOWN CENTER,GARLAND,TX,75040,USA,,America/Chicago,,,,
1094,1094,Aeropostale,PARAGON OUTLETS GRAND PRA,32.677648,-97.054846,2950 WEST INTERSTATE 20,GRAND PRAIRIE,TX,75052,USA,,America/Chicago,,,,
854,854,Aeropostale,IRVING AEROPOSTALE,32.838665,-96.995055,IRVING MALL,IRVING,TX,75062,USA,,America/Chicago,,,,
563,563,Aeropostale,VISTA RIDGE AEROPOSTALE,33.006107,-96.971792,VISTA RIDGE MALL,LEWISVILLE,TX,75067,USA,,America/Chicago,,,,
485,485,Aeropostale,COLLIN CREEK AEROPOSTALE,33.010652,-96.708555,COLLIN CREEK MALL,PLANO,TX,75075,USA,,America/Chicago,,,,
